id;idPeriodico;periodico;url;fecha;fechaPublicacion;autor;seccion;palabrasClaves;titular;subtitular;imagen;contenido;derecho;otrosDerechos;subDerechos;EP
195;260458;EN;http://www.el-nacional.com/noticias/presos-politicos/foro-penal-registro-286-presos-politicos-actualmente-venezuela_260458;20/11/2018;2018-11-324T02:07:00-0400;EL NACIONAL WEB;Presos políticos;Política, Gobierno;Foro Penal registró 286 presos políticos actualmente en Venezuela;El organismo publicó la lista del balance de las cifras de arrestos, liberaciones, deportaciones y muertes en Venezuela;http://en-cdnmed.agilecontent.com//resources/jpg/7/6/1542737131867.jpg;"El Foro Penal Venezolano denunció que desde el inicio de esta semana se han registrado 286 presos políticos en Venezuela de los cuales 61 tienen boleta de excarcelación. En los datos del registro indican que de 286 presos, 80 son militares y 206 son personas civiles. 'Desde el inicio de esta semana registramos en el Foro Penal 286 presos políticos en Venezuela. 61 tienen boleta de excarcelación', indicó Gonzalo Himiob, director de la ONG. Destacan que 7505 personas se mantienen sujetas a procesos penales injustos por motivos políticos, bajo medidas cautelares.";1.2;1.10, 5;1.2.2, 1.10.1;NO
196;21497;EU;http://www.eluniversal.com/venezuela/21497/exigen-atencion-de-servicios-publicos-a-la-alcaldia-de-barinas;24/09/2018;24/09/2018 05:34 pm;WALTER OBREGON;venezuela;NO_TIENE;Exigen atención de servicios públicos a la alcaldía de Barinas;El dirigente de Acción Democrática,  Edgar Reyes, considera que la falta de interés de las autoridades ha llevado al colapso de las comunidades;http://mmedia.eluniversal.com/17798/exigen-atencion-de-servicios-publicos--a-la-alcaldia-de-barinas-6068.jpg;"Barinas.- Fallas eléctricas, falta de agua y poca recolección de basura, son las principales demandas de servicios públicos que exigen a la alcaldía de Barinas, que para el dirigente municipal de Acción Democrática (AD), Edgar Reyes, es una instancia de Gobierno que se ha convertido en 'un peso muerto para la ciudadanía'. 'Desde que Nancy Pérez asumió el poder en el municipio Barinas (diciembre de 2017), no hemos podido ver muestras de capacidad para solventar los problemas que aquejan a las comunidades, en materia de servicios públicos', dijo Reyes. El dirigente adeco considera que el reflejo del gobierno municipal está en los caños y desagües enmontados y llenos de desperdicios, también en el ornato y aseo de Barinas, en plazas y parques abandonados, junto al deterioro de los mercados. Destacó que 'en el cementerio municipal se ha instalado una mafia que cobra vacuna para sepultar, es algo nunca antes visto en Barinas bajo la mirada complaciente de la policía, Zodi y demás autoridades'. Reyes hizo referencia a la desaparición de los programas sociales y de atención de las comunidades, como por ejemplo, el de salud en la calle, y denunció que los operativos de fiscalización representan un ataque sistemático al comercio, más el caos del tránsito ocasionado por la falta de semáforos en funcionamiento. Calificó la gestión de la alcaldesa Nancy Pérez como 'la peor en la historia municipal de Barinas', y agregó que 'quizás se pudiese pensar que es una estrategia para la eliminación de esta instancia, debido al odio visceral que ha tenido el Gobierno en contra del proceso es descentralizado'. Cree que no hay manera de poner excusas por la ineficiencia, porque la alcaldesa Pérez cuenta con el Gobierno nacional, con el presidente de la República, Nicolás Maduro y con la gobernación de Barinas en manos de Argenis Chávez.";2.8;3.2;2.8.1, 3.2.1;NO
197;252640;EN;http://www.el-nacional.com/noticias/economia/denunciaron-gobierno-oit-por-eliminar-los-contratos_252640;21/09/2018;2018-09-264T07:10:00-0400;ANA DÍAZ | anadiaz@el-nacional.com;Economía;Economía, Sociedad;Denunciaron al gobierno en la OIT por eliminar los contratos;Centrales obreras solicitaron al organismo internacional su intervención inmediata ante la imposición del salario mínimo como único sueldo para los sectores público y privado;http://en-cdnmed.agilecontent.com//resources/jpg/4/5/1530277312354.jpg;La defensa del gobierno de Venezuela en su último informe a la Organización Internacional del Trabajo, en el que asegura que en el país se respetan y firman los contratos colectivos, se cae por tierra con la imposición de un solo salario (el mínimo de 1.800 bolívares mensuales) que en la práctica significa eliminar la contratación colectiva. La Unión Nacional de Trabajadores, la Central General de Trabajadores y la Confederación de Sindicatos Autónomos de Venezuela enviaron el miércoles una comunicación al director de la Organización Internacional del Trabajo, Guy Ryder, en la que solicitaron 'una intervención directa e inmediata' para que el Ejecutivo venezolano cumpla los convenios 87 y 98 de la OIT sobre la libertad sindical y la convención colectiva. El texto refiere el anuncio en cadena nacional del presidente Nicolás Maduro sobre su decisión unilateral de fijar el salario mínimo nacional en 1.800 bolívares soberanos mensuales a partir del 1º de septiembre y que asumirá el pago de ese sueldo o su diferencial a los trabajadores de los sectores público y privado, a este último durante 3 meses. Muchas empresas se acogieron al subsidio estatal para sus nóminas, agobiadas por la crisis económica y la imposibilidad de cancelar a su personal un alza de salario de 3.364,2% con respecto a agosto pasado, cuando el mínimo era de 30 bolívares soberanos. Servando Carbone, coordinador de la Unete, indicó que en la carta exponen que la unificación salarial vulnera los contratos colectivos, cuyas cláusulas de tabuladores de sueldo siempre superan al mínimo. 'El 17 de agosto Maduro decretó de manera solapada la anulación de las convenciones colectivas de los trabajadores para pasar a una sola contratación, y echando al traste la profesionalización del trabajo', sostuvo. Otra violación fue aplanar las escalas salariales del sector público con diferencias muy pequeñas entre los niveles y rebajar o eliminar el pago de primas y otros beneficios laborales vigentes antes del 1º de septiembre. Las centrales obreras, integrantes de la Unidad de Acción Sindical Gremial, enfatizan en la comunicación que 'la clase trabajadora de Venezuela no es culpable de la crisis económica, de salud, política, social y mucho menos de una interrelación que ha venido liquidando la calidad de vida, el trabajo decente y las conquistas laborales'. Carbone señaló que también solicitaron a la OIT protección especial para los dirigentes sindicales y gremiales ante las prácticas de hostigamiento y persecución del oficialismo: 'Pues las protestas se elevarán de forma exponencial porque los trabajadores venezolanos no vamos a permitir que nos eliminen nuestras conquistas'.;2.3;;2.3.4;NO
198;252185;EN;http://www.el-nacional.com/noticias/protestas/pensionados-protestan-bolivar-por-pago-incompleto_252185;18/09/2018;2018-09-261T10:36:00-0400;El Nacional Web;Protestas;Bolívar, Denuncia;Pensionados protestan en Bolívar por pago incompleto;Los adultos mayores aseguran que van al banco diariamente porque necesitan, no porque quieren;http://en-cdnmed.agilecontent.com//resources/jpg/9/3/1537282859039.jpg;Pensionados del municipio Caroní, estado Bolívar, protestan este martes por el pago incompleto de sus pensiones. Los adultos mayores denunciaron retraso en el pago de sus pensiones y aseguraron que solo les permiten sacar  BsS 180 en efectivo, por lo que exigen que habiliten más cajas y rechazan el pago dividido de su pensión. Por otra parte, los pensionados expresaron que las personas duermen en la calle desde el fin de semana para hacer la cola y sacar efectivo el siguiente día hábil.;2.6;;2.6.1;SI
199;255404;EN;http://www.el-nacional.com/noticias/latinoamerica/colombia-reconocio-condicion-refugiado-julio-borges_255404;11/10/2018;2018-10-284T05:46:00-0400;El Nacional Web;Latinoamérica;Política, Presos políticos;Colombia reconoció la condición de refugiado a Julio Borges;Un canciller colombiano aprobó la solicitud presentada por Borges para ser calificado como refugiado en ese país;http://en-cdnmed.agilecontent.com//resources/jpg/3/0/1539292935303.jpg;"La Cancillería de Colombia reconoció este jueves a Julio Borges, diputado en el exilio a la Asamblea Nacional, como refugiado político. Carlos Holmes Trujillo, canciller colombiano, firmó la resolución por la cual se reconoce la condición de refugiado en ese país al palarmentario. En el comunicado, el organismo indicó que se estudió la solicitud presentada por Borges y determinó que una vez analizadas las condiciones particulares y concretas de los hechos que sustentan la solicitud, 'se encuentran fundados los temores de persecución aducidos por el solicitante', reza el escrito. Borges se encuentra en el exilio luego de ser acusado de participar en el presunto atentado realizado el sábado 4 de agosto contra  el presidente Nicolás Maduro.";1.10;CONTEXTO;1.10.1;NO
200;22305;EU;http://www.eluniversal.com/caracas/22305/docentes-de-vargas-exigen-pago-de-deudas-pendientes;04/10/2018;04/10/2018 05:00 am;AMY TORRES;caracas;NO_TIENE;Docentes de Vargas exigen pago de deudas pendientes;"Según el profesor Santos Sivira, miembro de Sitravargas 'todavía nos deben toda la homologación de la segunda convección colectiva del contrato único y unitario del Ministerio de Educación'";http://mmedia.eluniversal.com/17807/protesta-vargas-6942.jpg;"La Guaira.- Más de 100 maestros, obreros, jubilados y personal administrativo adscritos a la Gobernación de Vargas sostuvieron una asamblea general en la Cámara de Comercio de La Guaira y luego acudieron a Manoa, sede de la Dirección de Administración del Ejecutivo regional para exigir respuestas. 'Reclaman la violación de los acuerdos por parte de la primera dama María de García y del profesor Rafael Bravo, comisionado de Educación, quienes prometieron que el último de agosto terminarían de cancelar las deudas pendientes y resulta que todavía nos deben toda la homologación de la segunda convección colectiva del contrato único y unitario del Ministerio de Educación', según el profesor Santos Sivira, miembro de Sitravargas. Explicó que el personal docente está dispuesto a tomar las medidas necesarias para que respeten sus cláusulas y su contratación colectiva. Lamentó que con el nuevo sueldo soberano 'el Presidente trituró todos los tabuladores de los funcionarios públicos. No es posible que un profesor con doctorado o especialista gane igual que un licenciado'. Criticó que la infraestructura escolar está por el suelo. 'También hay docentes que no tienen cómo llegar a los planteles, que no tienen ropa ni zapatos, menos medicinas. Nos han desmejorado totalmente'.Sostuvo que se les están violando todas las cláusulas contractuales 'que a partir del 1 de octubre hay un aumento del 40% y vienen una serie de aumentos que siguen en diciembre y luego en enero. En Vargas somos más de 4.500 los afectados'.";2.3;;2.3.4;SI
201;22447;EU;http://www.eluniversal.com/politica/22447/pensionados-advierten-que-aumentaran-colas-en-los-bancos-tras-pagos-semanales;05/10/2018;05/10/2018 02:48 pm;CRISBEL VARELA;politica;NO_TIENE;Pensionados advierten que aumentarán colas en los bancos por pagos semanales;El presidente de la Federación Nacional de Jubilados y Pensionados,  Emilio Lozada, informó que el gremio se unirá a la convocatoria realizada por el Colegio de Enfermeras de Caracas;http://mmedia.eluniversal.com/17809/lozada-aseguro-que-colas-en-banco-aumentaran-tras-pago-de-salario-de-manera-semanal-7095.jpg;"Caracas.- El presidente de la Federación Nacional de Jubilados y Pensionados, Emilio Lozada, cuestionó el anuncio realizado este jueves por el presidente de la República, Nicolás Maduro, donde informó que se cancelará la primera semana de la quincena de octubre a los trabajadores del sector público este viernes. Además de que se continuará pagando semanalmente todo los salarios, 'por lo menos hasta el mes de noviembre'. Lozada indicó que 'ahora pagando semanalmente se multiplicarán las colas en los cajeros, en los bancos'. En ese sentido, expresó que el Gobierno ha dado 'un tablazo a nuestros estómagos, a nuestros salarios, a nuestra vida'. Este viernes trabajadores se concentraron en Plaza Caracas para entregar un documento a la Inspectoría del Trabajo, en rechazo a la unificación de la tabla salarial. El presidente de la Federación Nacional de Jubilados dijo que los precios fijados por el Gobierno para los productos de la cesta básica están por encima del pago del salario mínimo contemplado en  1.800 bolívares soberanos. 'El cobro de las pensiones no es una lucha que hemos ganado, todavía falta el bono de la guerra económica, que nosotros pensamos debe ser en alguna forma resuelto, porque no es con el salario mínimo que un pensionado del seguro social puede vivir', aseveró Lozada. El representante del gremio informó que también se unirán a la convocatoria realizada por el Colegio de enfermeras de Caracas fijada para el próximo 18 de este mes. La presidenta del Colegio de Enfermeras del Distrito Capital, Ana Rosario Contreras, exigió este viernes al Ejecutivo que respete los beneficios laborales de los trabajadores del sector salud e hizo un llamado a los trabajadores a una concentración nacional en rechazo a la violación de los contratos colectivos.";2.6;;2.6.1;NO
202;253915;EN;http://www.el-nacional.com/noticias/mundo/onu-visualiza-desarrollos-positivos-venezuela-nicaragua_253915;01/10/2018;2018-10-274T06:58:00-0400;EFE;Mundo;Mundo, ONU;"ONU visualiza 'desarrollos positivos' en Venezuela y Nicaragua";Espinosa expresó que va a estar atenta a cualquier desarrollo positivo en ambos países;http://en-cdnmed.agilecontent.com//resources/jpg/1/5/1538432797051.jpg;"María Fernanda Espinosa, presidenta de la Asamblea General de Naciones Unidas, aseguró que ha sido testigo de desarrollos positivos de las crisis en Venezuela y Nicaragua. En el caso de Venezuela, la diplomática ecuatoriana destacó la invitación del gobierno venezolano a la Alta Comisionada de la ONU para los Derechos Humanos, Michelle Bachelet, para que visite el país. Mientras, en Nicaragua, apuntó al diálogo establecido entre las autoridades y la Secretaría General de Naciones Unidas, que consideró 'muy prometedor'. 'Creo que son desarrollos positivos en el sentido de volver a la calma y a la garantía de que en esos países se retome la normalidad y la población viva con toda la tranquilidad que merece', señaló Espinosa en una conferencia de prensa. Espinosa aseguró que va a estar 'muy atenta a cualquier desarrollo' en esos dos países y reiteró su llamamiento al 'diálogo'.";18;CONTEXTO;;NO
203;251143;EN;http://www.el-nacional.com/noticias/latinoamerica/michelle-bachelet-acepto-reunirse-con-jorge-arreaza_251143;10/09/2018;2018-09-253T07:39:00-0400;AFP;Latinoamérica;Chile, Mundo, Latinoamérica, ONU;Michelle Bachelet aceptó reunirse con Jorge Arreaza;La alta comisionada de Derechos Humanos de la ONU tenía previsto hablar sobre la situación de Venezuela durante su primer discurso frente al organismo;http://en-cdnmed.agilecontent.com//resources/jpg/0/7/1536579122770.jpg;"Michelle Bachelet, alta comisionada de Derechos Humanos de la ONU y ex presidenta de Chile, aceptó reunirse con el canciller de Venezuela, Jorge Arreaza, quien debe pronunciar un discurso este martes ante la organización. Bachelet hizo este lunes su primer discurso frente al Consejo de Derechos Humanos. La alocución, de la que una copia fue transmitida previamente a los medios, contenía párrafos sobre Venezuela, pero la ex presidenta chilena no habló de ello ante los diplomáticos. 'Cuando se abre esta sesión, el creciente número de personas que huyen de Venezuela y Nicaragua demuestra una vez más la necesidad de defender constantemente los derechos humanos', indicaba el texto de su discurso. 'Es urgente ayudar a los Estados de acogida a resolver los numerosos problemas que provocan estos movimientos', añadía, al tiempo que señalaba que también era importante abordar las razones que provocaban la migración venezolana. Además, Bachelet pedía al Consejo que tomara las medidas disponibles para hacer frente a las violaciones de los derechos humanos tanto en Venezuela como en Nicaragua. Indicaba también que desde la publicación en junio del informe del Alto Comisionado, la instancia siguió recibiendo información sobre violaciones de derechos en el país.";5;;;NO
204;259783;EN;http://www.el-nacional.com/noticias/sucesos/familiares-muertos-torre-viasa-llevaran-caso-fiscalia-defensoria_259783;15/11/2018;2018-11-319T01:15:00-0400;SANDRA GUERRERO;Sucesos;Sucesos;Familiares de muertos en Torre Viasa llevarán caso a Fiscalía y Defensoría;Los cadáveres no han sido entregados porque les harán reconocimiento post mórtem ante un juez y un fiscal;http://en-cdnmed.agilecontent.com//resources/jpg/5/5/1542239330555.jpg;Los parientes de los siete fallecidos en la Torre Viasa, ultimados por una comisión de las FAES, denunciarán los hechos en la Fiscalía y Defensoría del Pueblo al considerar que ninguna de las víctimas se enfrentó, pues fueron escogidos por los policías en la planta baja y luego fueron llevados al piso 11 donde los mataron. El operativo en la torre comenzó a las 12:30 de la tarde, media hora después de que se supo que el oficial agregado de PNB José Antonio Canales Alemán recibió un tiro en la cara para robarle la pistola, en la avenida Bolívar. Alguien dijo que los autores del hecho estaban en esa torre. Familiares de los fallecidos denunciaron que están siendo amedrentados por la FAES y la PNB, que están dando vueltas en patrullas por el edificio. A la única familia que ayer le habían entregado el acta de defunción fue a la de Asley Flores Rodríguez, de 41 años de edad, porque va a ser llevado a Cumaná, para sepultarlo. Murió a consecuencia de shock hipovolémico que le ocasionó hemorragia interna al recibir un tiro en el tórax. Johan Alberto Mijares Izquiel, de 22 años de edad, llevaba 10 años viviendo en la torre desde que perdió su casa en el barrio Unión de Petare, a consecuencia de las lluvias. Era el noveno de 10 hermanos. Ernesto Mijares, padre de Mijares Izquiel, dijo que había salido a hacer una compra y cuando regresó la torre estaba acordonada por los policías y no lo dejaron entrar. 'El tiroteo comenzó a las 3:00 pm. Hicieron una masacre', explicó. Mijares Izquiel vendía tostones en Sabana Grande, era el noveno de 10 hermanos y padre de una niña. Le botaron sus documentos de identidad y el padre buscó una copia de la partida de nacimiento para reclamar el cadáver. Mijares dijo que su hijo estaba a presentación y tenía seis horas de trabajo comunitario. Jhoani Roca Gil, técnico en teléfonos, evangélico, estaba en su casa cuidando a sus tres hijas. Era el mayor de tres hermanos. Los cadáveres no habían sido entregados ayer a los parientes, porque van a ser sometidos a reconocimiento post mórtem, proceso que retardará la entrega de los cuerpos que entrarán en descomposición. En principio los familiares irán a la Fiscalía 125º en la que declararán en torno al caso.;1.1;1.10;1.1.1.9, 1.10.1.1;NO
205;22781;EU;http://www.eluniversal.com/economia/22781/el-aissami-medidas-de-eeuu-impiden-adquirir-medicinas;10/10/2018;10/10/2018 05:30 am;MAGALY PEREZ;economia;NO_TIENE;El Aissami: medidas de EEUU impiden adquirir medicinas;Cree que la ONU debe obligar a USA a levantar sanciones contra Venezuela;http://mmedia.eluniversal.com/17813/el-aissami-medidas-de-eeuu-impiden-adquirir-medicinas-7415.jpg;"Caracas.-Las sanciones impuestas a Venezuela por Estados Unidos impiden que el gobierno venezolano tenga la posibilidad de adquirir medicamentos, y otros insumos y bienes necesarios para el desarrollo de cualquier país. Así lo afirmó el vicepresidente sectorial del Área Económica, Tareck El Aissami, durante una entrevista concedida al medio de comunicación ruso RT. El funcionario aseveró que las sanciones aplicadas contra nuestro país 'son ilegales, arbitrarias y violatorias del derecho internacional, pero por otro lado, sostienen un discurso manipulador de una supuesta ayuda humanitaria'. En ese sentido, el Vicepresidente Sectorial puntualizó que la mejor ayuda sería levantar las sanciones, e instó a las 'Naciones Unidas a que saque una resolución contra Estados Unidos para que levante este tipo de abusos y arbitrariedades que violan el derecho internacional'. En cuanto a la espera de los precios acordados de los medicamentos que aún están en análisis, Freddy Cevallos presidente de la Federación Farmacéutica de Venezuela (Fefarven), señaló que la aplicación de estos precios no será la solución a la crisis de fármacos. Indicó que por parte del Estado se ha planteado el subsidio y que la vigencia de los costos tenga un lapso de tres meses. Sin embargo, Cevallos insiste en que 'hay que estimular la producción de medicamentos, para que el país empiece a funcionar', expresó, el presidente de Fefarven. El dirigente señaló que aún los resultados de estas reuniones están en consideración. Agregó que se ha tomado como prioridad los medicamentos esenciales; los que cubran la mayoría de las patologías en el país. Pero las farmacias en el país se encuentran en estado crítico y según Cevallos, 150 farmacias han cerrado en un lapso de año y medio, producto de la crisis económica. Por su parte, Tito López presidente de la Cámara de la Industria Farmacéutica Venezolana, señaló que en el gremio existe el temor de que los precios que se acuerden con el Ejecutivo Nacional de un grupo de medicamentos, no sean revisados constantemente. Dijo que la Sundde debe garantizar la revisión de los precios cada dos meses. El gremio espera por la reunión con el sector gobierno.";2.1;;2.1.1;NO
206;26289;EU;http://www.eluniversal.com/politica/26289/trabajadores-de-la-cancilleria-protestan-por-bajos-sueldos-y-en-rechazo-a-las-tablas-salariales;20/11/2018;20/11/2018 04:19 pm;CRISBEL VARELA;politica;NO_TIENE;Trabajadores de la Cancillería protestaron por bajos sueldos y en rechazo al pago en petros;Los empleados del Ministerio de Relaciones Exteriores también manifestaron su descontento por la unificación de tablas salariales;http://mmedia.eluniversal.com/17855/trabajadores-de-la-cancilleria-protestan-por-bajos-sueldos-y-en-rechazo-a-las-tablas-salariales-11045.jpg;"Caracas.- Trabajadores del Ministerio de Relaciones Exteriores protestaron este martes en por los bajos salarios que devengan, la propuesta del Gobierno de realizar el pago de las nóminas en petros y en rechazo a unificación de las tablas salariales. La información la dio a conocer la internacionalista, Giovanna De Michele, a través de la red social Twitter. Desde que entró en vigencia el salario mínimo de 1.800 bolívares soberanos, diversos sectores de la administración pública han protestado en Caracas y el resto del país en rechazo al 'irrespeto' de los contratos colectivos.";2.3;;2.3.4;SI
207;261931;EN;http://www.el-nacional.com/noticias/protestas/trabajadores-protestan-para-exigir-libertad-ruben-gonzalez_261931;03/12/2018;2018-12-337T10:33:00-0400;El Nacional Web;Protestas;Presos políticos, Gobierno;Trabajadores protestan para exigir la libertad de Rubén González;Los empleados piden al defensor del pueblo, Alfredo José Angulo, una respuesta sobre el sindicalista;http://en-cdnmed.agilecontent.com//resources/jpg/6/4/1543848484546.jpg;"Trabajadores de la intersectorial de Venezuela protestan este lunes para exigir la liberación del sindicalista de Ferrominera, Rubén González. 'Rubén González solamente expresó en una rueda de prensa las desgracias que vive el sector trabajador', reveló un trabajador. Los manifestantes piden al defensor del pueblo, Alfredo José Ruíz Angulo, respuesta sobre el estado de González. Juan Véliz, presidente del Sindicato de la Cantv, informó que realizarán movilizaciones para defender los derechos de los trabajadores.";1.2;2.3;1.2.2, 2.3.3;SI
208;259564;EN;http://www.el-nacional.com/noticias/protestas/docentes-protestaron-tachira-rechazo-salarios-colectivos_259564;13/11/2018;2018-11-317T12:10:00-0400;El Nacional Web;Protestas;Educación, Táchira, Protestas, Sociedad;Docentes protestaron en Táchira en rechazo a salarios colectivos;Quieren que el gobierno nacional le otorgue a los profesionales de la educación mejoras salariales;http://en-cdnmed.agilecontent.com//resources/jpg/8/1/1542125331318.jpg;Personal docente de varias unidades educativas del estado Táchira protestaron este martes en el municipio Michelena de la entidad, para manifestar su negativa antes los tabuladores salariales impuestos por el gobierno nacional. Profesionales de la educación aseguraron que esta medida viola sus derechos y desconoce los beneficios salariales firmados por los docentes en contrataciones colectivas. Además, exigieron mejoras salariales. Imágenes mostraron a los manifestantes trancando las calles del municipio y con pancartas en las que se leían frases como 'No a la violación de los derechos contractuales y académicos'.;2.3;;2.3.4;SI
209;254344;EN;http://www.el-nacional.com/noticias/politica/ucab-carnet-patria-una-mutacion-lista-tascon_254344;04/10/2018;2018-10-277T03:15:00-0400;El Nacional Web;Política;Política, Mundo, Gobierno;DD HH de la UCAB: Carnet de la patria es una mutación de la lista Tascón;"El representante del organismo detalló, durante la audiencia de la CIDH, que realizaron informes en donde se evidencia 'la evolución de la discriminación por motivos políticos' ";http://en-cdnmed.agilecontent.com//resources/jpg/6/4/1538678243046.jpg;"Eduardo Trujillo, representante del Centro de Derechos Humanos de la Universidad Católica Andrés Bello, indicó que el carnet de la patria es 'una mutación de la lista Tascón'. 'La CIDH emitió una sentencia en el caso San Miguel y otros en relación a la denominada lista Tascón. En aquel fallo se puso de manifiesto la implementación del desvío de poder como una forma de discriminación. El carnet de la patria no es más que una mutación de la lista Tascón como un formato de discriminación en Venezuela', dijo Trujillo durante su  intervención en la audiencia de la Comisión Interamericana de Derechos Humanos (CIDH). El representante señaló que el Centro de Derechos Humanos de la UCAB realizó diversos informes en los que se demostró 'la evolución de la discriminación por motivos políticos'. 'Resulta claro cómo este instrumento de identificación es utilizado no exclusivamente para generar una discriminación positiva. Su efecto atenta contra el derecho a la igualdad, lo que a su vez tiene un efecto cascada en derechos civiles, políticos, económicos, culturales y sociales', resaltó Trujillo.";5;18;;NO
