id;idPeriodico;periodico;url;fecha;fechaPublicacion;autor;seccion;palabrasClaves;titular;subtitular;imagen;contenido;derecho;otrosDerechos;subDerechos;EP
188;264183;EN;http://www.el-nacional.com/noticias/sociedad/pensionados-maracaibo-duermen-afuera-del-banco-para-cobrar-pension_264183;22/12/2018;2018-12-356T09:53:00-0400;El Nacional Web;Sociedad;Crisis humanitaria, Crisis económica, Zulia, Sociedad;Pensionados en Maracaibo duermen afuera del banco para cobrar la pensión;Un hombre denunció que si se pagan 500 bolívares dejan pasar más rápido a las persoans ;http://en-cdnmed.agilecontent.com//resources/jpg/5/4/1545486937845.jpg;"Los pensionados del estado Zulia pasan días esperando a los alrededores del banco para cobrar la pensión. Desde el miércoles hasta el viernes una mujer esperó para poder cobrar el dinero en efectivo. Carmen Pérez, una mujer de 74 años de edad que padece cáncer de mamá, cambió la comodidad de su cama por un pedazo de cartón en el suelo mientras esperaba para cobrar su dinero. \"Ayer solamente me comí medio pan y un poco de agua. Me duele el estómago del hambre. En todo el día, me aguanto las ganas de orinar; por las noches, pago 100 bolívares para entrar a un baño por aquí cerca. Esto es mucha calamidad, pero necesito el efectivo para  los pasajes para venir a mis consultas de oncología en el Hospital Coromoto\", Dijo Pérez a Panorama. Los pensionados reclamaron al personal del banco la espera y a respuesta fue \"hay dinero pero no está liberado\". Antonio León, de 63 años de edad, denunció que a las personas que pagan, se les deja ingresar a la entidad bancaria más rápido. \"No ponen orden. Los que llegamos en la madrugada tenemos que calarnos que metan a los colados. Si pagas 500 bolívares sí te dejan pasar rápido\", se sintió entre las quejas. Leer más en Panorama";2.6;;2.6.1;NO
189;268754;EN;http://www.el-nacional.com/noticias/protestas/vecinos-trancaron-intercomunal-guarenas-guatire_268754;30/01/2019;2019-01-30T01:30:00-0400;El Nacional;Protestas;Miranda, Protestas;Vecinos trancaron la Intercomunal de Guarenas-Guatire;En diversos estados del interior del país se han registrado protestas en apoyo al presidente interino de Venezuela;http://en-cdnmed.agilecontent.com//resources/jpg/0/4/1548869248340.jpg;"Los habitantes de la ciudad de Guarenas salieron a las calles en respuesta a la convocatoria para miércoles 30 de enero, para pedir un gobierno de transición. Los ciudadanos manifestaron con banderas y pancartas, en las que se lee \"cese de la usurpación, gobierno de transición, elecciones libres\" además de las banderas de Venezuela. Los manifestantes trancaron la carretera Intercomunal de Guarenas-Guatire, en la que están entonando consignas en cntra de Nicolás Maduro. En el interior del país se han registrado diversas protestas en el país para exigir a las Fuerzas Armadas el apego de la Constitución y que permitan la llegada de la ayuda humanitaria al país.";12;;;SI
190;264840;EN;http://www.el-nacional.com/noticias/sucesos/reclusos-fugaron-carcel-tucupita_264840;31/12/2018;2018-12-365T03:10:00-0400;EL NACIONAL WEB;Sucesos;Sucesos;12 reclusos se fugaron de cárcel en Tucupita;Los detenidos causaron daños en la lavandería, cocina, dormitorios y quemaron sus expedientes;http://en-cdnmed.agilecontent.com//resources/jpg/7/4/1538743054647.jpg;"Reportaron este lunes que 12 internos se fugaron el domingo 30 de diciembre en una cárcel de Tucupita, estado Delta Amacuro. La periodista de sucesos Pableysa Ostos informó que los reclusos, antes de fugarse, sometieron a los guardias que custodiaban las celdas y los encerraron. Los 12 sujetos causaron daños en la lavandería, cocina y dormitorios. Además, quemaron sus expedientes y se llevaron un televisor, cuatro computadoras, alimentos y varios cuchillos. \"12 internos se fugaron la noche de este 30 de diciembre.Los reclusos sometieron a los custodios; y los metieron en una celda. Luego causaron daños en la lavandería,cocina,dormitorios, quemaron sus expedientes y procedieron a llevarse 1 televisor;4 computadoras,comida y cuchillos\", indicó Ostos en Twitter.";1.10;;1.10.1;NO
191;264614;EN;http://www.el-nacional.com/noticias/economia/codhez-registro-escasez-alimentos-maracaibo_264614;28/12/2018;2018-12-362T08:15:00-0400;El Nacional Web;Economía;Economía, Zulia, Inflación;Codhez registró 72% de escasez de alimentos en Maracaibo;La ONG exhortó al Estado a revisar la política de regulación de precios;http://en-cdnmed.agilecontent.com//resources/jpg/6/2/1540306935826.jpg;La Comisión para los Derechos Humanos del Estado Zulia (Codhez), publicó este viernes la Encuesta sobre Seguridad Alimentaria en Maracaibo, en la cual revisaron en 44 comercios, la disponibilidad y precio de 20 alimentos. Codhez constató en los monitoreos realizados durante el mes de octubre en la ciudad de Maracaibo que el promedio de escasez de alimentos fue de 72%, siendo las arvejas el alimento menos disponible con 7%, mientras que el queso blanco semiduro fue el que presentó una mayor disponibilidad con 67%. El informe publicado por la ONG refleja, además, que los alimentos que fueron objeto del estudio presentaron un incremento de 305% entre la primera quincena de octubre y la segunda de noviembre. La Comisión para los Derechos Humanos del Estado Zulia concluye en su reporte que la política de regulación de precios carece de idoneidad debido a que estimula la escasez y la reventa de productos a precios especulativos. \"Codhez reitera que el Estado venezolano debe diseñar y ejecutar políticas que atiendan con urgencia y eficiencia la inseguridad alimentaria\", concluyen. Con información de nota de prensa.;2.10;;2.10.1;NO
192;30323;EU;http://www.eluniversal.com/venezuela/30323/docentes-de-barinas-mantendran-las-protestas-hasta-que-el-gobierno-responda;11/01/2019;11/01/2019 04:01 pm;WALTER OBREGON;venezuela;NO_TIENE;Docentes de Barinas mantendrán protestas  hasta que el gobierno responda;Josefina Cuadros, presidenta de Fetraenseñanza en la entidad, dijo que la lucha emprendida en la calle no solo es por un mejor contrato colectivo, sino que abarca lo social;http://mmedia.eluniversal.com/17907/docentes-de-barinas-mantendran-las-protestas--hasta-que-el-gobierno-responda-15163.jpg;Barinas.- Una cadena humana que recorrió la avenida 23 de Enero de Barinas, pasando por la residencia de gobernadores y culminando en el sector La Floresta, fue la actividad de protesta que realizaron los docentes y con la que cerraron la semana esperando respuestas del gobierno por un mejor salario. Josefina Cuadros, presidente de Fetraenseñanza en la entidad, dijo que \"estas actividades de calle no las hacemos únicamente por un mejor contrato colectivo, porque la situación del país traspasa lo económico y ha llevado a una grave crisis en lo social, que existe un alto porcentaje de nuestros alumnos con problemas de desnutrición\". La vocera de los educadores en Barinas refirió que las protestas que han emprendido esta semana, han sido respaldadas por los padres y representantes de los alumnos, que no los han enviado a las instituciones a recibir clases, \"porque también están afectados por la crisis del país\". \"No es posible que un docente pueda vivir con 3.500 bolívares quincenal, eso se lo quiero preguntar al ministro de educación, si él puede experimentar vivir con eso, y menos quienes han percibido solo 1.800 bolívares\", agregó. La sindicalista aseguró que el próximo 17 de enero van a acudir a la discusión del contrato colectivo de los docentes dependientes de la Gobernación de Barinas, la cual fue convocada esta semana tras las acciones de protestas, \"pero esperamos que asista también el gobernador Argenis Chávez, para que conozca la situación a partir de nuestras experiencias\". Cuadros calcula que en la cadena humana hubo cerca de 4.000 docentes, que acudieron a la Casa del Educador a una asamblea y luego salieron a recorrer la calle, y que la próxima semana se mantendrán en pie de lucha.;2.3;;2.3.4;SI
193;262823;EN;http://www.el-nacional.com/noticias/sociedad/familiares-rinden-homenaje-los-jovenes-asesinados-las-protestas_262823;10/12/2018;2018-12-344T11:11:00-0400;EL NACIONAL WEB;Sociedad;Sociedad;Familiares rinden homenaje a los jóvenes asesinados en las protestas;Las personas recordaron que los manifestantes murieron por órdenes de Nicolás Maduro cuando exigían un país libre y democrático;http://en-cdnmed.agilecontent.com//resources/jpg/2/3/1544453824132.jpg;"Familiares rinden homenaje este lunes a los jóvenes asesinados durante las protestas del año 2014 y 2017. El acto se lleva a cabo en la plaza Altamira. Rosa Orozco, madre de una de las víctimas, sostuvo que seguirán recordando a las 139 personas que fueron asesinadas por órdenes del régimen de Nicolás Maduro el año pasado. \"Les quitaron la vida a manos de este régimen. Ellos estaban manifestando por una Venezuela libre y democrática. Esto es lo único que nosotros no podemos hacer: olvidarlos. Tenemos que estar pendientes de ellos, pendiente de su memoria, porque ellos fueron los que dieron la cara por nuestra amada Venezuela\", dijo. Aseguró que seguirán rindiendo homenaje a los caídos hasta que la Alta Comisionada en Derechos Humanos de la Organización de las Naciones Unidas, Michelle Bachelet, visite el país y vea las condiciones en las que se encuentran las familias venezolanas.";1.10;;1.10.1;SI
194;265639;EN;http://www.el-nacional.com/noticias/gobierno/anc-propondra-votaciones-para-asamblea-nacional-este-ano_265639;08/01/2019;2019-01-08T06:48:00-0400;El Nacional Web;Gobierno;NO_TIENE;La ANC propondrá votaciones para la Asamblea Nacional este año;Un constituyentista exclamó que la AN está en desacató, por lo cual debe ser disuelta;;;CONTEXTO;12;;NO
195;264415;EN;http://www.el-nacional.com/noticias/sociedad/suspendieron-visita-mujeres-carcel-lara-por-secuestro-cisterna_264415;25/12/2018;2018-12-359T02:46:00-0400;El Nacional Web;Sociedad;Lara, Sociedad;Suspendieron visita a mujeres en cárcel de Lara por secuestro de cisterna;Se desconcoe si a los hombres se les retiró el beneficio de las visitas;http://en-cdnmed.agilecontent.com//resources/jpg/8/4/1545763010348.jpg;La visita a las mujeres detenidas en la Comunidad Penitenciaria Fénix, en el estado Lara, fue suspendida el 24 de diciembre por el secuestro de una camión cisterna y de su conductor. Las reclusas secuestraron el camión y al conductor del mismo, por lo que las autoridades debieron suspender el beneficio de las visitas, reseñó Unión Radio. Se desconoce si las visitas a los hombres también fue suspendida. La de este lunes sería la última visita del año que tendrían las mujeres Con información de Unión Radio;1.10;;1.10.1.1;SI
196;32077;EU;http://www.eluniversal.com/politica/32077/la-iglesia-catolica-y-las-ong-coordinaran-la-ayuda-humanitaria;02/02/2019;02/02/2019 09:38 am;Diario El Universal;politica;NO_TIENE;La Iglesia Católica y las ONG coordinarán la ayuda humanitaria;Niños, mujeres embarazadas y ancianos serán las prioridades de la ONU;http://mmedia.eluniversal.com/17929/reunion-cev-16783.jpg;"Caracas.- La Conferencia Episcopal Venezolana (CEV) junto a varias ONG entre ellas Cruz Roja, Cáritas de Venezuela, Provida, Acción Ciudadana y Comedores Escolares serán los organismos encargados de la coordinación y distribución de la ayuda humanitaria. La decisión fue acordada este viernes tras una reunión en la CEV que contó con la asistencia del Presidente encargado de Venezuela, Juan Guaidó, y el segundo vicepresidente de la AN, Stalin González. Al encuentro también asistió la comisión de emergencia humanitaria integrada por los diputados Miguel Pizarro, José Trujillo, William Barrientos, Marianela Fernández, Karin Salanova, Manuela Bolívar, Maribel Guédez y Dignora Hernández. Guaidó dijo que la Fuerza Armada Nacional tiene una \"responsabilidad vital\" para que la ayuda humanitaria llegue a cada rincón de Venezuela e instó a la institución castrense a estar al lado del pueblo venezolano. \"Estamos en medio de una emergencia humanitaria que el régimen se ha negado a reconocer desde que comenzamos a alertar sobre ella.  Ese es su nombre: emergencia humanitaria, basta ya de negarla. Tenían en sus manos la llave para que entrara al país la ayuda con la coordinación de la ONU, y se negaron a aceptarla\", reclamó. Las prioridades son los sectores más vulnerables como son los niños, mujeres embarazadas y ancianos, informó el diputado José Trujillo, vicepresidente de la Comisión de Desarrollo Social de la Asamblea Nacional (AN). Explicó que la ayuda humanitaria será por un tiempo determinado mientras se reactiva la industria de medicinas y de alimentos en el país, confiados \"en que pronto habrá un cambio político y económico en Venezuela\". Trujillo expresó que en la reunión se descartó la participación del Gobierno al observar que el año pasado la ONU envió una ayuda en medicina pero cuestionaron que el ministro del Área Económica, Tareck El Aissami, dijo que solo vacunarán a los niños cuyos padres tuvieran el carnet de la patria. Informó que para el lunes está prevista una reunión con el comisionado de la ONU en Caracas para canalizar la ayuda humanitaria. El diputado Miguel Pizarro, presidente de la Comisión de Desarrollo Social, indicó que la AN no pretende sustituir a las ONG sino en trabajar mancomunadamente con la iglesia y las ONG para atender a los más necesitados. Por su parte, el presidente de la CEV, monseñor José Luis Azuaje, refirió que quienes tienen en sus hombros la responsabilidad social deben \"sumar y multiplicar; nunca restar o dividir\".";12;2.1, 2.10, 2.6;2.1.1, 2.10.1, 2.6.1;NO
197;265734;EN;http://www.el-nacional.com/noticias/protestas/gnb-amenazo-varios-periodistas-por-cubrir-protestas-las-pulgas_265734;09/01/2019;2019-01-09T01:19:00-0400;El Nacional Web;Protestas;GNB, Zulia, Protestas, Sociedad;GNB amenazó a varios periodistas por cubrir protestas en Las Pulgas;Una tanqueta casi atropelló a una corresponsal de Unión Radio las manifestaciones registrades en Maracaibo;http://en-cdnmed.agilecontent.com//resources/jpg/6/2/1547055537926.jpg;Funcionarios de la Guardia Nacional Bolivariana (GNB) amenzaron a varios periodistas de distintos medios por cubrir las protestas registradas este miércoles en el mercado de Las Pulgas, ubicado en Maracaibo (estado Zulia). Nataly Angulo, corresponsal de El Pitazo y La Nación, fue amenazada por estos agentes mientras cubría las manifestaciones en dicha localidad. Intimidaron a la periodista con arrebetarle el celular, con el que grabó la detención de un hombre de tercera edad, si no borraba el material audiovisual. Posteriormente, Madelyn Palmar, periodista de Unión Radio, casi fue arrollada por una tanqueta de la GNB mientras cubrí las acciones de los protestantes en la capital de la entidad zuliana. El hecho se registró en video por otro reportero. El Sindicato Nacional de Trabajadores de la Prensa (SNTP) se pronunció con respecto a este evento, rechazando las represiones impuestas por los cuerpos de seguridad antes los profesionales y los ciudadanos. Comerciantes informales del mercado de Las Pulgas protestaron este miércoles por el plan de desalojo ejecutado por la GNB y fueron reprimidos con gas lacrimógeno durante la manifestación. Uno de los vendedores fue heridos y se reportaron varias detenciones.;1.3;1.2;1.3.4, 1.2.13;SI
198;263010;EN;http://www.el-nacional.com/noticias/sucesos/funcionarios-faes-fueron-privados-libertad-ano-2018_263010;11/12/2018;2018-12-345T03:12:00-0400;AVN;Sucesos;Política, Sociedad;23 funcionarios de la FAES fueron privados de libertad en el año 2018;El comandante general de la FAES aseguró que 89 efectivos se encuentran bajo investigación por supuestos delitos;http://en-cdnmed.agilecontent.com//resources/jpg/8/4/1544552788448.jpg;Carlos Pérez Ampueda, comandante general de las Fuerzas de Acciones Especiales (FAES), indicó que este año desarticularon 501 bandas delictivas en 2.289 procedimientos en el territorio nacional. Afirmó que se logró la detención de más de 1.800 ciudadanos presuntamente vinculados en actividades delictivas. De ellos, más de 700 se encontraban solicitados por la comisión de diferentes delitos. Pérez explicó que con la campaña denominada \"Denuncia al policía transgresor\", recibieron alrededor de 46 denuncias en contra de funcionarios por presuntamente cometer excesos policiales durante procedimientos realizados. El funcionario detalló que 89 efectivos de las FAES se encuentran bajo investigación administrativa y penales. Además, 23 funcionarios policiales están privados de libertad.;1.10;CONTEXTO;1.10.1;NO
199;265556;EN;http://www.el-nacional.com/noticias/politica/numero-deserciones-las-fuerzas-armadas-aumentado-drasticamente_265556;08/01/2019;2019-01-08T09:36:00-0400;El Nacional Web;Política;Política, GNB;Número de deserciones en las Fuerzas Armadas ha aumentado drásticamente;Varios militares no han retornado a los cuarteles luego de las vacaciones navideñas;http://en-cdnmed.agilecontent.com//resources/jpg/3/6/1546954994563.jpg;"Un gran número de militares de las Fuerzas Armadas han desertado luego de las vacaciones navideñas debido a la situación económica y la crisis del país, reseñó Punto de Corte. La perodista Sebastiana Barraez informó que hay algunos oficiales que salieron de permiso se trasladaron para pasar la frontera. \"Ni siquiera el decreto recientemente impuesto de que todo militar debe notificar su salida del país, frenó a quienes estaban decididos a marcharse del país\", escribió. Por lo tanto, el gobierno no tiene la capacidad de respuesta ante las numerosas protestas que ocurren a nivel nacional debido a la desmoralización de las tropas, además de no contar con una logística en los cuarteles venezolanos. \"No tiene el gobierno cómo enfrentar las protestas, ni siquiera con el reforzamiento que le dieron en años anteriores a la Guardia Nacional Bolivariana (GNB)\". A pesar de las promesas que ha realizado el Ejecutivo Nacional, el incumplimiento de las mismas ha hecho que el gobierno perdiera la capacidad de control, y hacer que la Fuerza Armada cumpla con expulsar o enfrentar a los grupos guerrilleros y paramilitares que se han ido apropiando del territorio venezolano. Con información de Punto de Corte";CONTEXTO;;;NO
200;264500;EN;http://www.el-nacional.com/noticias/sociedad/enfermeras-denunciaron-despidos-luego-protestas-realizada-ano_264500;26/12/2018;2018-12-360T05:41:00-0400;EFE;Sociedad;Sociedad;Enfermeras denunciaron despidos luego de protestas realizada en el año;La presidenta del Colegio de Enfermeras de Caracas indicó que al menos 6.000 trabajadores del sector salud se fueron del país debido a la crisis económica;http://en-cdnmed.agilecontent.com//resources/jpg/0/7/1534800687770.jpg;Ana Rosario Contreras, presidenta del Colegio de Enfermeras de Caracas, denunció este miércoles que varios profesionales de la salud fueron destituidos desde que el gremio empezó a protestar en junio por el deterioro de los hospitales públicos. \"Están destituyendo a enfermeras por llegar tarde para sancionar a las enfermeras que valientemente nos levantamos en el mes de junio para decir que el sistema de salud no estaba garantizando el derecho a la salud de los venezolanos y que los enfermeros estamos en pobreza extrema\", dijo Contreras. Aseguró que el Instituto Venezolano de los Seguros Sociales (IVSS) despide al personal sanitario pese a tener un déficit de 3.000 enfermeras en todo el país. Contreras indicó que al menos 6.000 enfermeras se fueron del país debido a la crisis económica que se traduce en hiperinflación, escasez generalizada, devaluación de la moneda y fallas en todos los servicios públicos. \"El gobierno está sancionando, está pretendiendo sancionar la voz disidente de los trabajadores venezolanos que le estamos diciendo que no está cumpliendo su rol de patrono\", indicó. Las enfermeras protagonizaron este año el conflicto laboral de más larga duración en el país y se declararon desde junio en paro técnico, porque devengan un salario mensual que no supera los 15 dólares.;2.3;2.3;2.3.2, 2.3.4;NO
201;263819;EN;http://www.el-nacional.com/noticias/economia/pensionados-exigen-gobierno-pago-completo-aguinaldos-retroactivos_263819;19/12/2018;2018-12-353T07:15:00-0400;CARLOS SEIJAS MENESES | @carlosgmeneses;Economía;NO_TIENE;Pensionados exigen al gobierno pago completo de aguinaldos y retroactivos;Denuncian que la primera paga correspondiente a diciembre en petros no se ha hecho efectiva en los bancos, luego de más de 10 días de haberse efectuado la transferencia;http://en-cdnmed.agilecontent.com//resources/jpg/6/0/1545174966906.jpg;\"¡No queremos petro!\", gritaban pensionados frente al Ministerio Público en la avenida México, donde dirigentes gremiales entregaron un documento al Consejo Moral Republicano en el que exigen que interceda para que los pagos de aguinaldos, retroactivos y pensión se hagan en moneda de curso legal. \"Bajo ningún concepto podemos aceptar que de manera unipersonal y abusiva traten de pagarnos en petros, cuando nadie sabe en ninguna parte qué es eso. Ni Maduro sabe qué es el petro\", dijo el diputado Arnoldo Benítez, presidente de la Subcomisiónde Jubilados y Pensionados de la Asamblea Nacional. Afirmó que el gobierno les debe 9.900 bolívares por concepto de aguinaldos, monto que incluye un retroactivo de 2.700 bolívares por cada uno de los 2 meses que cobraron anteriormente, más el tercer mes de bonificación por 4.500 bolívares. \"En total serían 5.400 bolívares de retroactivo. Los aguinaldos se pagan en diciembre, es problema del gobierno que los adelantara. La pensión y el salario mínimo a partir del 1° de diciembre es de 4.500 bolívares\", recordó Benítez, y añadió que el Ejecutivo también tiene que depositarles por adelantado la pensión de enero 2019. Emilio Lozada, presidente de la Federación Nacional de Jubilados y Pensionados, informó que el mensaje que recibieron los pensionados el 7 de diciembre, de que habían recibido un \"crédito\" de 1,800 bolívares en la página Patria por concepto de ahorros en petros, no está acorde con el derecho que tienen 3,9 millones de ciudadanos, que pagaron sus cotizaciones para una pensión de vejez o incapacidad, de cobrar en bolívares, con la cédula de identidad, la libreta bancaria o una tarjeta de débito. \"No deberían entrar en ninguna página para cobrar\", expresó. Ramón García, de 67 años de edad, se siente robado, pues han pasado más de 10 días desde que le depositaron el pago en petros y aún no se ha hecho efectivo. \"He ido varias veces al cajero, y ahorita volví a ir y no tengo nada de dinero. Casi me desmayo porque tengo hambre y me siento débil, todo por culpa de estos vagabundos\", afirmó molesto. Una pareja de pensionados contaron que el 7 diciembre transfirieron desde la página Patria los 1.800 bolívares a sus respectivas cuentas bancarias y tampoco se les ha hecho efectivo. \"Ya van 10 días desde que hicimos la transferencia y aún no podemos disponer del dinero. Es un irrespeto porque lo necesitamos\", reclamó el hombre de 76 años, que prefirió no dar su nombre. Lozada añadió que el segundo mensaje del gobierno, de que depositó en la página Patria 2.700 bolívares por pago de pensión, ratifica la forma irregular de no pagar completo. \"Nos las están rebanando. Se viola la circular vigente de la Sudeban que garantiza el pago completo o como desee el beneficiario en moneda de alta denominación, es decir, el gobierno viola su misma circular\". El documento que consignaron refiere que más de 70% de los beneficiarios no tiene habilidad ni destreza para ingresar a Internet, no posee equipos ni línea, adolece de un buen estado de salud, no tiene acceso y mucho menos maneja los actuales sistemas digitales e instrumentos financieros, monetarios y tecnológicos. \"Queremos respeto, no queremos petros\" y \"Respeto a los pensionados, nos sentimos robados\" eran otras dos consignas que los pensionados corearon con energía ante polinacionales. \"Sentimos una impotencia muy grande. Nuestras neveras están como la fuente de Plaza Venezuela: agua y luz\", dijo Saida Cordero de Bermúdez, de 71 años. Relató que en las despensas y gabinetes solamente tiene arroz y pasta, y porque le llega de la caja del CLAP, pues el dinero no le alcanza para comprarlos en el mercado. \"No tengo ni medio en la cuenta para pagar una medicina para la tos que cuesta más de 2.000 bolívares y que se me acabó el domingo\", agregó.;2.6;;2.6.1;SI
202;264234;EN;http://www.el-nacional.com/noticias/sociedad/ciudadanos-intentaron-saquear-camion-comida-volcado-tazon_264234;22/12/2018;2018-12-356T04:27:00-0400;EL NACIONAL WEB;Sociedad;NO_TIENE;Ciudadanos intentaron saquear un camión de comida volcado en Tazón;Los funcionarios de la GNB dispersaron a los ciudadanos con bombas lacrimógenas para evitar el hurto de los alimentos ;http://en-cdnmed.agilecontent.com//resources/jpg/2/7/1545510554072.jpg;Funcionarios de la Guardia Nacional Bolivariana (GNB) dispersaron con gases lacrimógenos a un grupo de personas que intentó saquear un camión volcado en la autopista Regional del Centro, sentido Caracas. Luego de que el camión que transportaba pasta se volcara antes del llegar al antiguo peaje de Tazón las personas intentaron saquear el contenido del vehículo, reseñó el periodista Daniel Murolo en su Twitter. Los funcionarios castrenses dispersaron a los ciudadanos para evitar el hurto de los alimentos.;2.10;;2.10.1;SI
203;269333;EN;http://www.el-nacional.com/noticias/sociedad/jose-brito-despidieron-trabajadores-corpoelec-por-manifestar_269333;03/02/2019;2019-02-34T04:25:00-0400;El Nacional;Sociedad;NO_TIENE;José Brito: Despidieron a trabajadores de Corpoelec por manifestar;"La carta de despido a los trabajadores indica que la persona cometió \"una falta grave a las obligaciones que impone la relación de trabajo\\";http://en-cdnmed.agilecontent.com//resources/jpg/4/6/1549225949064.jpg;"José Brito, diputado a la Asamblea Nacional, denunció el pasado viernes que despidieron a trabajadores de la oficina comercial de Corpoelec por participar en la manifestación convocada por el presidente interino, Juan Guaidó, el 30 de enero. La carta de despido a los trabajadores indica que la persona cometió \"una falta grave a las obligaciones que impone la relación de trabajo\", según el documento publicado por el diputado. El hecho se registró en la oficina ubicada en El Tigre, en Anzoátegui. \"¡Por cacerolear! A la cúpula corrupta le vendrá muy pronto su despido\", expresó Brito en Twitter. El 30 de enero se realizaron manifestaciones en todo el territorio nacional de 12:00 pm a 2:00 pm para reiterar el llamado a la Fuerza Armada a que defiendan la Constitución y en rechazo a Nicolás Maduro.";2.3;12;2.3.2;NO
204;268494;EN;http://www.el-nacional.com/noticias/sociedad/desercion-estudiantil-oscila-entre-las-universidades_268494;29/01/2019;2019-01-29T07:15:00-0400;JOSÉ GREGORIO MEZA | jgmeza@el-nacional.com;Sociedad;Sociedad;Deserción estudiantil oscila entre 30% y 40% en las universidades;Algunas casas de estudio señalan que se ha marchado la mitad de sus profesores. La asfixia presupuestaria es inducida por el Estado;http://en-cdnmed.agilecontent.com//resources/jpg/0/0/1523535332200.jpg;La comunidad universitaria venezolana se encuentra en la peor crisis de su historia, marcada principalmente por la asfixia presupuestaria del Estado, la violación de los derechos laborales y la falta de atención a sus estudiantes. El informe Universitarios en el marco de la emergencia humanitaria compleja venezolana –elaborado por la ONG AulaAbierta, junto a la Comisión de Derechos Humanos de la Facultad de Ciencias Jurídicas y Políticas de la Universidad del Zulia, el Observatorio de Derechos Humanos de la Universidad de los Andes y el Centro para la Paz y los Derechos Humanos Padre Luis María Olaso– detalló que la violación de los derechos humanos se ha convertido en una constante. Recalcó que la situación del país es una combinación de inestabilidad política, conflictividad, desigualdades sociales y pobreza: \"Esta situación ha permeado en la comunidad universitaria venezolana, afectando su desempeño\". La deserción estudiantil, según el informe, se ubica entre 30% y 40% en las principales universidades del país. \"Las principales causas se relacionan con la crisis de los servicios estudiantiles de transporte y comedor, los inexistentes montos para becas estudiantiles y la grave crisis económica que aqueja Venezuela\", especificó. Para el año 2018 algunas universidades calculan hasta en 50% la fuga de talento profesoral, \"llegando a evidenciarse en oportunidades que los profesores de mayor trayectoria y experiencia son quienes mayormente abandonan las universidades\". Uno de los principales aspectos de la crisis tiene que ver con la asfixia presupuestaria inducida por el Estado. \"Al menos desde el año 2010 se ha registrado una política dirigida a generar una insuficiencia presupuestaria en las universidades públicas de la nación\", detalló el informe. Señaló que se han aprobado partidas presupuestarias con déficits que van entre 50% y 70% en relación con los requerimientos reales de las universidades: \"Lo anterior se traduce en la negación del derecho de las universidades de poder presentar y tener una expectativa real de recibir un presupuesto adecuado a sus necesidades de infraestructura, docencia, investigación y extensión\". Añadió que esta asfixia \"supone consecuencias graves en el ejercicio del derecho a la libertad académica, la autonomía universitaria y en consecuencia al derecho a una educación de calidad\". El segundo aspecto que se resaltó en el documento tiene que ver con la violación de los derechos laborales de los profesores, empleados y obreros de las casas de educación superior: \"Una de las principales violaciones radica en la disminución de la base para el cálculo del escalafón profesoral universitario de 4,75 salarios mínimos, consagrados en la convención colectiva vigente, a 1,33 salarios mínimos\". Aula Abierta recalcó que la violación a los derechos laborales de los universitarios es una situación que el Estado venezolano ha realizado continuadamente durante los últimos años. \"La presidente de la Federación de Asociaciones de Profesores Universitarios de Venezuela, Lourdes Ramírez de Viloria, denunció que el Estado venezolano, a través del Ministerio para la Educación Superior, la Ciencia y la Tecnología, ha procurado la exclusión de la Fapuv en los espacios de reivindicación y exigencia de los derechos de los profesores universitarios\", aseveró. El tercer elemento que destacó Aula Abierta es la crisis en el sector estudiantil universitario. Indicó las deplorables condiciones de los servicios de transporte estudiantil, el comedor y la entrega de becas a los universitarios. \"Las situaciones descritas han causado un daño estructural en la educación superior venezolana, pues las principales casas de estudios del país han arrojado cifras de deserción estudiantil alarmantes\", reveló. Agregó que las cifras expuestas reflejan que la universidad se encuentra inmersa en el espiral de la emergencia humanitaria compleja que afecta a Venezuela: \"De persistir las políticas de Estado dirigidas a acabar con la universidad el porcentaje de deserción estudiantil y profesoral podría empeorar drásticamente para 2019, siendo un grave peligro para el futuro de una nación que no contaría con profesionales suficientes formados ni por formar\". Recomendaciones Aula Abierta exhortó al Estado venezolano a respetar y garantizar el derecho humano a la libertad académica. Asimismo exigió que acate las recomendaciones realizadas por la Comisión Interamericana de Derechos Humanos sobre la situación de derechos humanos en Venezuela del año 2018, específicamente las relacionadas con el respeto de la libertad académica, la autonomía universitaria y el derecho a una educación de calidad. Exigió al Estado que se abstenga \"de aplicar cualquier práctica de censura contra los académicos que se dedican a la investigación científica en Venezuela\". Finalmente le exhortó \"a realizar asignaciones presupuestarias adaptadas a los requerimientos realizados por las universidades, toda vez que la disposición de recursos adecuados para sus necesidades institucionales es una condición sine qua non para el ejercicio pleno de la autonomía universitaria y por ende, protección de la libertad académica\".;2.2;;2.2.1;NO
